Depth_ft,WOB_klbs,RPM,Torque_ftlbs,ROP_fthr,Flow_gpm,GR_API,MSE_kpsi
2023.4760504000003,21.209782362111422,104.0,1019.997027690735,151.34815958400003,910.7563937252639,,2.4219001480140925
2023.974732,20.659788005715324,104.0,999.9970859713072,150.41817089280002,910.7563937252639,,2.3868634032243228
2024.4766944,20.8497860561067,104.0,1019.997027690735,153.7481304,910.7563937252639,,2.383849526418645
2024.975376,20.419790468378842,104.0,1029.9969985504451,151.34815958400003,910.7563937252639,150.88,2.4371770942258704
2025.4740576,19.939795393705882,104.0,1039.9969694101626,154.3681228608,910.7563937252639,,2.4103643232291985
2025.97602,19.75979724070352,104.0,1029.9969985504451,153.9581278464,910.7563937252639,,2.3931982164536594
2026.4747016000001,20.12979344409726,104.0,1039.9969694101626,154.2681240768,910.7563937252639,146.26,2.4134291700767005
2026.9766640000003,20.869785850884742,104.0,999.9970859713072,153.4681338048,910.7563937252639,,2.344693326194149
2027.4753456,20.769786876994544,104.0,999.9970859713072,154.16812529280003,910.7563937252639,,2.3340029135426703
2027.9740272000001,20.929785235218862,104.0,1019.997027690735,153.6781312512,910.7563937252639,,2.3855335432490494
2028.4759895999998,21.1997824647224,104.0,1049.9969402698728,154.16812529280003,910.7563937252639,141.64,2.445540155009766
2028.9746711999999,21.059783901276123,104.0,1019.997027690735,152.60814426240003,910.7563937252639,,2.4021172261343784
2029.4766336,21.18978256733338,104.0,1039.9969694101626,153.6781312512,910.7563937252639,,2.4310326872636185
2029.9753152000003,21.17978266994436,104.0,1019.997027690735,154.0081272384,910.7563937252639,155.49,2.3829236893422117
2030.4739968,21.209782362111422,104.0,989.9971151115973,154.0881262656,910.7563937252639,,2.317267452241345
2030.9759592,21.15978287516632,104.0,1019.997027690735,153.7481304,910.7563937252639,,2.3864797652109404
2031.4746408,18.96980534697094,104.0,1019.997027690735,152.8881408576,910.7563937252639,161.65,2.3803123748744177
2031.9766032000002,19.319801755586642,104.0,1049.9969402698728,153.87812881920001,910.7563937252639,,2.433858870023697
2032.4752848,19.499799908589,104.0,1039.9969694101626,154.18812504960002,910.7563937252639,,2.4092474148408027
2032.9739664,18.549809656632103,104.0,1019.997027690735,154.1081260224,910.7563937252639,,2.35917944230573
2033.4759288000002,16.6498291527183,104.0,989.9971151115973,154.16812529280003,910.7563937252639,158.57,2.277468422384356
2033.9746104000003,19.409800832087818,104.0,999.9970859713072,153.97812760320002,910.7563937252639,,2.325126339502859
2034.4765728,20.45979005793492,104.0,1029.9969985504451,154.2881238336,910.7563937252639,,2.394377411138529
2034.9752544000003,21.619778155061244,104.0,1039.9969694101626,153.3381353856,910.7563937252639,,2.439672752938698
2035.4739359999999,21.9497747688989,104.0,1049.9969402698728,152.8581412224,910.7563937252639,153.96,2.4713202403409054
2035.9758984,22.129772921901264,104.0,1039.9969694101626,147.2382095616,910.7563937252639,,2.537473380548835
2036.4745800000003,21.579778565505162,104.0,1039.9969694101626,135.4283531712,910.7563937252639,,2.7377101333313236
2036.9765424000002,22.08977333234518,104.0,1009.9970568310175,129.76842199680001,910.7563937252639,155.49,2.7765535021678023
2037.475224,21.60977825767222,104.0,999.9970859713072,121.8185186688,910.7563937252639,,2.9141400531081834
